variable,api,year,month,date,valor,periodo
"León, Gto.",v_ciudad_882804,2019,11,2019-11-01,104.49,Nov 2019
"León, Gto.",v_ciudad_882804,2019,12,2019-12-01,105.041,Dic 2019
"León, Gto.",v_ciudad_882804,2020,1,2020-01-01,105.585,Ene 2020
"León, Gto.",v_ciudad_882804,2020,2,2020-02-01,105.975,Feb 2020
"León, Gto.",v_ciudad_882804,2020,3,2020-03-01,105.51,Mar 2020
"León, Gto.",v_ciudad_882804,2020,4,2020-04-01,104.613,Abr 2020
"León, Gto.",v_ciudad_882804,2020,5,2020-05-01,105.148,May 2020
"León, Gto.",v_ciudad_882804,2020,6,2020-06-01,106.093,Jun 2020
"León, Gto.",v_ciudad_882804,2020,7,2020-07-01,106.378,Jul 2020
"León, Gto.",v_ciudad_882804,2020,8,2020-08-01,106.732,Ago 2020
"León, Gto.",v_ciudad_882804,2020,9,2020-09-01,106.95,Sep 2020
"León, Gto.",v_ciudad_882804,2020,10,2020-10-01,107.069,Oct 2020
"León, Gto.",v_ciudad_882804,2020,11,2020-11-01,106.839,Nov 2020
"León, Gto.",v_ciudad_882804,2020,12,2020-12-01,106.948,Dic 2020
"León, Gto.",v_ciudad_882804,2021,1,2021-01-01,108.171,Ene 2021
"León, Gto.",v_ciudad_882804,2021,2,2021-02-01,109.209,Feb 2021
"León, Gto.",v_ciudad_882804,2021,3,2021-03-01,110.219,Mar 2021
"León, Gto.",v_ciudad_882804,2021,4,2021-04-01,110.748,Abr 2021
"León, Gto.",v_ciudad_882804,2021,5,2021-05-01,111.195,May 2021
"León, Gto.",v_ciudad_882804,2021,6,2021-06-01,111.431,Jun 2021
"León, Gto.",v_ciudad_882804,2021,7,2021-07-01,112.01,Jul 2021
"León, Gto.",v_ciudad_882804,2021,8,2021-08-01,112.401,Ago 2021
"León, Gto.",v_ciudad_882804,2021,9,2021-09-01,113.198,Sep 2021
"León, Gto.",v_ciudad_882804,2021,10,2021-10-01,114.346,Oct 2021
"León, Gto.",v_ciudad_882804,2021,11,2021-11-01,115.306,Nov 2021
"León, Gto.",v_ciudad_882804,2021,12,2021-12-01,115.459,Dic 2021
"León, Gto.",v_ciudad_882804,2022,1,2022-01-01,116.147,Ene 2022
"León, Gto.",v_ciudad_882804,2022,2,2022-02-01,116.896,Feb 2022
"León, Gto.",v_ciudad_882804,2022,3,2022-03-01,117.857,Mar 2022
"León, Gto.",v_ciudad_882804,2022,4,2022-04-01,118.497,Abr 2022
"León, Gto.",v_ciudad_882804,2022,5,2022-05-01,119.262,May 2022
"León, Gto.",v_ciudad_882804,2022,6,2022-06-01,119.825,Jun 2022
"León, Gto.",v_ciudad_882804,2022,7,2022-07-01,121.024,Jul 2022
"León, Gto.",v_ciudad_882804,2022,8,2022-08-01,121.588,Ago 2022
"León, Gto.",v_ciudad_882804,2022,9,2022-09-01,122.161,Sep 2022
"León, Gto.",v_ciudad_882804,2022,10,2022-10-01,122.692,Oct 2022
"León, Gto.",v_ciudad_882804,2022,11,2022-11-01,123.309,Nov 2022
"León, Gto.",v_ciudad_882804,2022,12,2022-12-01,123.596,Dic 2022
"León, Gto.",v_ciudad_882804,2023,1,2023-01-01,124.393,Ene 2023
"León, Gto.",v_ciudad_882804,2023,2,2023-02-01,125.35,Feb 2023
"León, Gto.",v_ciudad_882804,2023,3,2023-03-01,125.746,Mar 2023
"León, Gto.",v_ciudad_882804,2023,4,2023-04-01,125.915,Abr 2023
"León, Gto.",v_ciudad_882804,2023,5,2023-05-01,126.43,May 2023
"León, Gto.",v_ciudad_882804,2023,6,2023-06-01,126.785,Jun 2023
"León, Gto.",v_ciudad_882804,2023,7,2023-07-01,127.207,Jul 2023
"León, Gto.",v_ciudad_882804,2023,8,2023-08-01,127.97,Ago 2023
"León, Gto.",v_ciudad_882804,2023,9,2023-09-01,128.737,Sep 2023
"León, Gto.",v_ciudad_882804,2023,10,2023-10-01,128.686,Oct 2023
"León, Gto.",v_ciudad_882804,2023,11,2023-11-01,128.773,Nov 2023
"León, Gto.",v_ciudad_882804,2023,12,2023-12-01,129.372,Dic 2023
"León, Gto.",v_ciudad_882804,2024,1,2024-01-01,130.213,Ene 2024
"León, Gto.",v_ciudad_882804,2024,2,2024-02-01,129.994,Feb 2024
"León, Gto.",v_ciudad_882804,2024,3,2024-03-01,130.595,Mar 2024
"León, Gto.",v_ciudad_882804,2024,4,2024-04-01,131.356,Abr 2024
"León, Gto.",v_ciudad_882804,2024,5,2024-05-01,131.715,May 2024
"León, Gto.",v_ciudad_882804,2024,6,2024-06-01,131.846,Jun 2024
"León, Gto.",v_ciudad_882804,2024,7,2024-07-01,133.238,Jul 2024
"León, Gto.",v_ciudad_882804,2024,8,2024-08-01,133.433,Ago 2024
"León, Gto.",v_ciudad_882804,2024,9,2024-09-01,133.759,Sep 2024
"León, Gto.",v_ciudad_882804,2024,10,2024-10-01,134.023,Oct 2024
"León, Gto.",v_ciudad_882804,2024,11,2024-11-01,134.382,Nov 2024
"León, Gto.",v_ciudad_882804,2024,12,2024-12-01,134.865,Dic 2024
"León, Gto.",v_ciudad_882804,2025,1,2025-01-01,135.384,Ene 2025
"León, Gto.",v_ciudad_882804,2025,2,2025-02-01,135.745,Feb 2025
"León, Gto.",v_ciudad_882804,2025,3,2025-03-01,136.335,Mar 2025
"León, Gto.",v_ciudad_882804,2025,4,2025-04-01,136.779,Abr 2025
"León, Gto.",v_ciudad_882804,2025,5,2025-05-01,137.205,May 2025
"León, Gto.",v_ciudad_882804,2025,6,2025-06-01,137.578,Jun 2025
"León, Gto.",v_ciudad_882804,2025,7,2025-07-01,137.987,Jul 2025
"León, Gto.",v_ciudad_882804,2025,8,2025-08-01,138.357,Ago 2025
"León, Gto.",v_ciudad_882804,2025,9,2025-09-01,138.795,Sep 2025
"León, Gto.",v_ciudad_882804,2025,10,2025-10-01,139.1,Oct 2025
"León, Gto.",v_ciudad_882804,2025,11,2025-11-01,139.711,Nov 2025
"León, Gto.",v_ciudad_882804,2025,12,2025-12-01,139.986,Dic 2025
"León, Gto.",v_ciudad_882804,2026,1,2026-01-01,140.361,Ene 2026
"Matamoros, Tamps.",v_ciudad_883234,2018,1,2018-01-01,99.957687877577,Ene 2018
"Matamoros, Tamps.",v_ciudad_883234,2018,2,2018-02-01,100.593936829568,Feb 2018
"Matamoros, Tamps.",v_ciudad_883234,2018,3,2018-03-01,101.013140264686,Mar 2018
"Matamoros, Tamps.",v_ciudad_883234,2018,4,2018-04-01,101.292870407372,Abr 2018
"Matamoros, Tamps.",v_ciudad_883234,2018,5,2018-05-01,99.233680449449,May 2018
"Matamoros, Tamps.",v_ciudad_883234,2018,6,2018-06-01,99.71321783691,Jun 2018
"Matamoros, Tamps.",v_ciudad_883234,2018,7,2018-07-01,99.94985229935,Jul 2018
"Matamoros, Tamps.",v_ciudad_883234,2018,8,2018-08-01,100.737,Ago 2018
"Matamoros, Tamps.",v_ciudad_883234,2018,9,2018-09-01,101.644,Sep 2018
"Matamoros, Tamps.",v_ciudad_883234,2018,10,2018-10-01,101.825,Oct 2018
"Matamoros, Tamps.",v_ciudad_883234,2018,11,2018-11-01,104.393,Nov 2018
"Matamoros, Tamps.",v_ciudad_883234,2018,12,2018-12-01,104.546,Dic 2018
"Matamoros, Tamps.",v_ciudad_883234,2019,1,2019-01-01,103.565,Ene 2019
"Matamoros, Tamps.",v_ciudad_883234,2019,2,2019-02-01,103.939,Feb 2019
"Matamoros, Tamps.",v_ciudad_883234,2019,3,2019-03-01,104.159,Mar 2019
"Matamoros, Tamps.",v_ciudad_883234,2019,4,2019-04-01,104.242,Abr 2019
"Matamoros, Tamps.",v_ciudad_883234,2019,5,2019-05-01,102.458,May 2019
"Matamoros, Tamps.",v_ciudad_883234,2019,6,2019-06-01,102.471,Jun 2019
"Matamoros, Tamps.",v_ciudad_883234,2019,7,2019-07-01,102.911,Jul 2019
"Matamoros, Tamps.",v_ciudad_883234,2019,8,2019-08-01,103.166,Ago 2019
"Matamoros, Tamps.",v_ciudad_883234,2019,9,2019-09-01,103.437,Sep 2019
"Matamoros, Tamps.",v_ciudad_883234,2019,10,2019-10-01,103.929,Oct 2019
"Matamoros, Tamps.",v_ciudad_883234,2019,11,2019-11-01,106.423,Nov 2019
"Matamoros, Tamps.",v_ciudad_883234,2019,12,2019-12-01,106.839,Dic 2019
"Matamoros, Tamps.",v_ciudad_883234,2020,1,2020-01-01,107.456,Ene 2020
"Matamoros, Tamps.",v_ciudad_883234,2020,2,2020-02-01,107.693,Feb 2020
"Matamoros, Tamps.",v_ciudad_883234,2020,3,2020-03-01,107.329,Mar 2020
"Matamoros, Tamps.",v_ciudad_883234,2020,4,2020-04-01,106.561,Abr 2020
"Matamoros, Tamps.",v_ciudad_883234,2020,5,2020-05-01,105.428,May 2020
"Matamoros, Tamps.",v_ciudad_883234,2020,6,2020-06-01,106.33,Jun 2020
"Matamoros, Tamps.",v_ciudad_883234,2020,7,2020-07-01,107.211,Jul 2020
"Matamoros, Tamps.",v_ciudad_883234,2020,8,2020-08-01,107.491,Ago 2020
"Matamoros, Tamps.",v_ciudad_883234,2020,9,2020-09-01,107.552,Sep 2020
"Matamoros, Tamps.",v_ciudad_883234,2020,10,2020-10-01,107.836,Oct 2020
"Matamoros, Tamps.",v_ciudad_883234,2020,11,2020-11-01,110.048,Nov 2020
"Matamoros, Tamps.",v_ciudad_883234,2020,12,2020-12-01,110.079,Dic 2020
"Matamoros, Tamps.",v_ciudad_883234,2021,1,2021-01-01,111.323,Ene 2021
"Matamoros, Tamps.",v_ciudad_883234,2021,2,2021-02-01,112.052,Feb 2021
"Matamoros, Tamps.",v_ciudad_883234,2021,3,2021-03-01,113.13,Mar 2021
"Matamoros, Tamps.",v_ciudad_883234,2021,4,2021-04-01,113.735,Abr 2021
"Matamoros, Tamps.",v_ciudad_883234,2021,5,2021-05-01,112.141,May 2021
"Matamoros, Tamps.",v_ciudad_883234,2021,6,2021-06-01,113.043,Jun 2021
"Matamoros, Tamps.",v_ciudad_883234,2021,7,2021-07-01,113.704,Jul 2021
"Matamoros, Tamps.",v_ciudad_883234,2021,8,2021-08-01,114.13,Ago 2021
"Matamoros, Tamps.",v_ciudad_883234,2021,9,2021-09-01,114.877,Sep 2021
"Matamoros, Tamps.",v_ciudad_883234,2021,10,2021-10-01,115.628,Oct 2021
"Matamoros, Tamps.",v_ciudad_883234,2021,11,2021-11-01,118.81,Nov 2021
"Matamoros, Tamps.",v_ciudad_883234,2021,12,2021-12-01,119.283,Dic 2021
"Matamoros, Tamps.",v_ciudad_883234,2022,1,2022-01-01,120.048,Ene 2022
"Matamoros, Tamps.",v_ciudad_883234,2022,2,2022-02-01,120.977,Feb 2022
"Matamoros, Tamps.",v_ciudad_883234,2022,3,2022-03-01,122.037,Mar 2022
"Matamoros, Tamps.",v_ciudad_883234,2022,4,2022-04-01,123.847,Abr 2022
"Matamoros, Tamps.",v_ciudad_883234,2022,5,2022-05-01,121.989,May 2022
"Matamoros, Tamps.",v_ciudad_883234,2022,6,2022-06-01,122.705,Jun 2022
"Matamoros, Tamps.",v_ciudad_883234,2022,7,2022-07-01,123.999,Jul 2022
"Matamoros, Tamps.",v_ciudad_883234,2022,8,2022-08-01,125.135,Ago 2022
"Matamoros, Tamps.",v_ciudad_883234,2022,9,2022-09-01,126.015,Sep 2022
"Matamoros, Tamps.",v_ciudad_883234,2022,10,2022-10-01,126.509,Oct 2022
"Matamoros, Tamps.",v_ciudad_883234,2022,11,2022-11-01,129.306,Nov 2022
"Matamoros, Tamps.",v_ciudad_883234,2022,12,2022-12-01,129.543,Dic 2022
"Matamoros, Tamps.",v_ciudad_883234,2023,1,2023-01-01,130.217,Ene 2023
"Matamoros, Tamps.",v_ciudad_883234,2023,2,2023-02-01,131.169,Feb 2023
"Matamoros, Tamps.",v_ciudad_883234,2023,3,2023-03-01,131.692,Mar 2023
"Matamoros, Tamps.",v_ciudad_883234,2023,4,2023-04-01,132.691,Abr 2023
"Matamoros, Tamps.",v_ciudad_883234,2023,5,2023-05-01,130.748,May 2023
"Matamoros, Tamps.",v_ciudad_883234,2023,6,2023-06-01,130.508,Jun 2023
"Matamoros, Tamps.",v_ciudad_883234,2023,7,2023-07-01,130.866,Jul 2023
"Matamoros, Tamps.",v_ciudad_883234,2023,8,2023-08-01,131.53,Ago 2023
"Matamoros, Tamps.",v_ciudad_883234,2023,9,2023-09-01,131.963,Sep 2023
"Matamoros, Tamps.",v_ciudad_883234,2023,10,2023-10-01,132.37,Oct 2023
"Matamoros, Tamps.",v_ciudad_883234,2023,11,2023-11-01,135.53,Nov 2023
"Matamoros, Tamps.",v_ciudad_883234,2023,12,2023-12-01,136.123,Dic 2023
"Matamoros, Tamps.",v_ciudad_883234,2024,1,2024-01-01,136.939,Ene 2024
"Matamoros, Tamps.",v_ciudad_883234,2024,2,2024-02-01,137.554,Feb 2024
"Matamoros, Tamps.",v_ciudad_883234,2024,3,2024-03-01,138.243,Mar 2024
"Matamoros, Tamps.",v_ciudad_883234,2024,4,2024-04-01,138.957,Abr 2024
"Matamoros, Tamps.",v_ciudad_883234,2024,5,2024-05-01,136.634,May 2024
"Matamoros, Tamps.",v_ciudad_883234,2024,6,2024-06-01,137.083,Jun 2024
"Matamoros, Tamps.",v_ciudad_883234,2024,7,2024-07-01,138.067,Jul 2024
"Matamoros, Tamps.",v_ciudad_883234,2024,8,2024-08-01,139.228,Ago 2024
"Matamoros, Tamps.",v_ciudad_883234,2024,9,2024-09-01,139.446,Sep 2024
"Matamoros, Tamps.",v_ciudad_883234,2024,10,2024-10-01,139.969,Oct 2024
"Matamoros, Tamps.",v_ciudad_883234,2024,11,2024-11-01,142.591,Nov 2024
"Matamoros, Tamps.",v_ciudad_883234,2024,12,2024-12-01,143.083,Dic 2024
"Matamoros, Tamps.",v_ciudad_883234,2025,1,2025-01-01,143.673,Ene 2025
"Matamoros, Tamps.",v_ciudad_883234,2025,2,2025-02-01,144.059,Feb 2025
"Matamoros, Tamps.",v_ciudad_883234,2025,3,2025-03-01,144.686,Mar 2025
"Matamoros, Tamps.",v_ciudad_883234,2025,4,2025-04-01,145.462,Abr 2025
"Matamoros, Tamps.",v_ciudad_883234,2025,5,2025-05-01,144.487,May 2025
"Matamoros, Tamps.",v_ciudad_883234,2025,6,2025-06-01,144.873,Jun 2025
"Matamoros, Tamps.",v_ciudad_883234,2025,7,2025-07-01,144.934,Jul 2025
"Matamoros, Tamps.",v_ciudad_883234,2025,8,2025-08-01,146.064,Ago 2025
"Matamoros, Tamps.",v_ciudad_883234,2025,9,2025-09-01,146.703,Sep 2025
"Matamoros, Tamps.",v_ciudad_883234,2025,10,2025-10-01,146.458,Oct 2025
"Matamoros, Tamps.",v_ciudad_883234,2025,11,2025-11-01,148.908,Nov 2025
"Matamoros, Tamps.",v_ciudad_883234,2025,12,2025-12-01,149.007,Dic 2025
"Matamoros, Tamps.",v_ciudad_883234,2026,1,2026-01-01,149.953,Ene 2026
"Mérida, Yuc.",v_ciudad_883664,2018,1,2018-01-01,98.502614003808,Ene 2018
"Mérida, Yuc.",v_ciudad_883664,2018,2,2018-02-01,98.877338249071,Feb 2018
"Mérida, Yuc.",v_ciudad_883664,2018,3,2018-03-01,99.394850563597,Mar 2018
"Mérida, Yuc.",v_ciudad_883664,2018,4,2018-04-01,98.208727448551,Abr 2018
"Mérida, Yuc.",v_ciudad_883664,2018,5,2018-05-01,98.646157565501,May 2018
"Mérida, Yuc.",v_ciudad_883664,2018,6,2018-06-01,99.310235411441,Jun 2018
"Mérida, Yuc.",v_ciudad_883664,2018,7,2018-07-01,99.961469886072,Jul 2018
"Mérida, Yuc.",v_ciudad_883664,2018,8,2018-08-01,100.352,Ago 2018
"Mérida, Yuc.",v_ciudad_883664,2018,9,2018-09-01,100.98,Sep 2018
"Mérida, Yuc.",v_ciudad_883664,2018,10,2018-10-01,102.05,Oct 2018
"Mérida, Yuc.",v_ciudad_883664,2018,11,2018-11-01,102.59,Nov 2018
"Mérida, Yuc.",v_ciudad_883664,2018,12,2018-12-01,103.207,Dic 2018
"Mérida, Yuc.",v_ciudad_883664,2019,1,2019-01-01,103.322,Ene 2019
"Mérida, Yuc.",v_ciudad_883664,2019,2,2019-02-01,103.576,Feb 2019
"Mérida, Yuc.",v_ciudad_883664,2019,3,2019-03-01,104.221,Mar 2019
"Mérida, Yuc.",v_ciudad_883664,2019,4,2019-04-01,103.484,Abr 2019
"Mérida, Yuc.",v_ciudad_883664,2019,5,2019-05-01,103.596,May 2019
"Mérida, Yuc.",v_ciudad_883664,2019,6,2019-06-01,103.689,Jun 2019
"Mérida, Yuc.",v_ciudad_883664,2019,7,2019-07-01,104.084,Jul 2019
"Mérida, Yuc.",v_ciudad_883664,2019,8,2019-08-01,104.136,Ago 2019
"Mérida, Yuc.",v_ciudad_883664,2019,9,2019-09-01,104.4,Sep 2019
"Mérida, Yuc.",v_ciudad_883664,2019,10,2019-10-01,105.715,Oct 2019
"Mérida, Yuc.",v_ciudad_883664,2019,11,2019-11-01,106.314,Nov 2019
"Mérida, Yuc.",v_ciudad_883664,2019,12,2019-12-01,107.071,Dic 2019
"Mérida, Yuc.",v_ciudad_883664,2020,1,2020-01-01,107.215,Ene 2020
"Mérida, Yuc.",v_ciudad_883664,2020,2,2020-02-01,107.432,Feb 2020
"Mérida, Yuc.",v_ciudad_883664,2020,3,2020-03-01,107.935,Mar 2020
"Mérida, Yuc.",v_ciudad_883664,2020,4,2020-04-01,105.885,Abr 2020
"Mérida, Yuc.",v_ciudad_883664,2020,5,2020-05-01,106.537,May 2020
"Mérida, Yuc.",v_ciudad_883664,2020,6,2020-06-01,107.99,Jun 2020
"Mérida, Yuc.",v_ciudad_883664,2020,7,2020-07-01,108.505,Jul 2020
"Mérida, Yuc.",v_ciudad_883664,2020,8,2020-08-01,108.87,Ago 2020
"Mérida, Yuc.",v_ciudad_883664,2020,9,2020-09-01,109.036,Sep 2020
"Mérida, Yuc.",v_ciudad_883664,2020,10,2020-10-01,110.352,Oct 2020
"Mérida, Yuc.",v_ciudad_883664,2020,11,2020-11-01,110.22,Nov 2020
"Mérida, Yuc.",v_ciudad_883664,2020,12,2020-12-01,110.547,Dic 2020
"Mérida, Yuc.",v_ciudad_883664,2021,1,2021-01-01,111.117,Ene 2021
"Mérida, Yuc.",v_ciudad_883664,2021,2,2021-02-01,111.93,Feb 2021
"Mérida, Yuc.",v_ciudad_883664,2021,3,2021-03-01,112.973,Mar 2021
"Mérida, Yuc.",v_ciudad_883664,2021,4,2021-04-01,112.314,Abr 2021
"Mérida, Yuc.",v_ciudad_883664,2021,5,2021-05-01,112.911,May 2021
"Mérida, Yuc.",v_ciudad_883664,2021,6,2021-06-01,113.803,Jun 2021
"Mérida, Yuc.",v_ciudad_883664,2021,7,2021-07-01,114.377,Jul 2021
"Mérida, Yuc.",v_ciudad_883664,2021,8,2021-08-01,114.54,Ago 2021
"Mérida, Yuc.",v_ciudad_883664,2021,9,2021-09-01,115.197,Sep 2021
"Mérida, Yuc.",v_ciudad_883664,2021,10,2021-10-01,116.93,Oct 2021
"Mérida, Yuc.",v_ciudad_883664,2021,11,2021-11-01,117.349,Nov 2021
"Mérida, Yuc.",v_ciudad_883664,2021,12,2021-12-01,118.324,Dic 2021
"Mérida, Yuc.",v_ciudad_883664,2022,1,2022-01-01,119.01,Ene 2022
"Mérida, Yuc.",v_ciudad_883664,2022,2,2022-02-01,120.268,Feb 2022
"Mérida, Yuc.",v_ciudad_883664,2022,3,2022-03-01,122.219,Mar 2022
"Mérida, Yuc.",v_ciudad_883664,2022,4,2022-04-01,121.722,Abr 2022
"Mérida, Yuc.",v_ciudad_883664,2022,5,2022-05-01,122.783,May 2022
"Mérida, Yuc.",v_ciudad_883664,2022,6,2022-06-01,123.354,Jun 2022
"Mérida, Yuc.",v_ciudad_883664,2022,7,2022-07-01,124.158,Jul 2022
"Mérida, Yuc.",v_ciudad_883664,2022,8,2022-08-01,125.326,Ago 2022
"Mérida, Yuc.",v_ciudad_883664,2022,9,2022-09-01,126.065,Sep 2022
"Mérida, Yuc.",v_ciudad_883664,2022,10,2022-10-01,128.238,Oct 2022
"Mérida, Yuc.",v_ciudad_883664,2022,11,2022-11-01,129.049,Nov 2022
"Mérida, Yuc.",v_ciudad_883664,2022,12,2022-12-01,129.887,Dic 2022
"Mérida, Yuc.",v_ciudad_883664,2023,1,2023-01-01,131.168,Ene 2023
"Mérida, Yuc.",v_ciudad_883664,2023,2,2023-02-01,132.058,Feb 2023
"Mérida, Yuc.",v_ciudad_883664,2023,3,2023-03-01,132.977,Mar 2023
"Mérida, Yuc.",v_ciudad_883664,2023,4,2023-04-01,131.937,Abr 2023
"Mérida, Yuc.",v_ciudad_883664,2023,5,2023-05-01,132.057,May 2023
"Mérida, Yuc.",v_ciudad_883664,2023,6,2023-06-01,132.598,Jun 2023
"Mérida, Yuc.",v_ciudad_883664,2023,7,2023-07-01,133.278,Jul 2023
"Mérida, Yuc.",v_ciudad_883664,2023,8,2023-08-01,133.781,Ago 2023
"Mérida, Yuc.",v_ciudad_883664,2023,9,2023-09-01,134.426,Sep 2023
"Mérida, Yuc.",v_ciudad_883664,2023,10,2023-10-01,136.235,Oct 2023
"Mérida, Yuc.",v_ciudad_883664,2023,11,2023-11-01,136.668,Nov 2023
"Mérida, Yuc.",v_ciudad_883664,2023,12,2023-12-01,137.974,Dic 2023
"Mérida, Yuc.",v_ciudad_883664,2024,1,2024-01-01,138.92,Ene 2024
"Mérida, Yuc.",v_ciudad_883664,2024,2,2024-02-01,139.833,Feb 2024
"Mérida, Yuc.",v_ciudad_883664,2024,3,2024-03-01,140.308,Mar 2024
"Mérida, Yuc.",v_ciudad_883664,2024,4,2024-04-01,139.037,Abr 2024
"Mérida, Yuc.",v_ciudad_883664,2024,5,2024-05-01,139.538,May 2024
"Mérida, Yuc.",v_ciudad_883664,2024,6,2024-06-01,140.312,Jun 2024
"Mérida, Yuc.",v_ciudad_883664,2024,7,2024-07-01,141.124,Jul 2024
"Mérida, Yuc.",v_ciudad_883664,2024,8,2024-08-01,141.294,Ago 2024
"Mérida, Yuc.",v_ciudad_883664,2024,9,2024-09-01,141.432,Sep 2024
"Mérida, Yuc.",v_ciudad_883664,2024,10,2024-10-01,143.415,Oct 2024
"Mérida, Yuc.",v_ciudad_883664,2024,11,2024-11-01,143.707,Nov 2024
"Mérida, Yuc.",v_ciudad_883664,2024,12,2024-12-01,144.542,Dic 2024
"Mérida, Yuc.",v_ciudad_883664,2025,1,2025-01-01,145.297,Ene 2025
"Mérida, Yuc.",v_ciudad_883664,2025,2,2025-02-01,145.929,Feb 2025
"Mérida, Yuc.",v_ciudad_883664,2025,3,2025-03-01,146.437,Mar 2025
"Mérida, Yuc.",v_ciudad_883664,2025,4,2025-04-01,145.509,Abr 2025
"Mérida, Yuc.",v_ciudad_883664,2025,5,2025-05-01,145.623,May 2025
"Mérida, Yuc.",v_ciudad_883664,2025,6,2025-06-01,146.037,Jun 2025
"Mérida, Yuc.",v_ciudad_883664,2025,7,2025-07-01,146.606,Jul 2025
"Mérida, Yuc.",v_ciudad_883664,2025,8,2025-08-01,146.717,Ago 2025
"Mérida, Yuc.",v_ciudad_883664,2025,9,2025-09-01,146.643,Sep 2025
"Mérida, Yuc.",v_ciudad_883664,2025,10,2025-10-01,149.038,Oct 2025
"Mérida, Yuc.",v_ciudad_883664,2025,11,2025-11-01,149.087,Nov 2025
"Mérida, Yuc.",v_ciudad_883664,2025,12,2025-12-01,149.54,Dic 2025
"Mérida, Yuc.",v_ciudad_883664,2026,1,2026-01-01,151.287,Ene 2026
"Mexicali, B.C.",v_ciudad_884094,2018,1,2018-01-01,105.025867837384,Ene 2018
"Mexicali, B.C.",v_ciudad_884094,2018,2,2018-02-01,105.610954253913,Feb 2018
"Mexicali, B.C.",v_ciudad_884094,2018,3,2018-03-01,106.075269694645,Mar 2018
"Mexicali, B.C.",v_ciudad_884094,2018,4,2018-04-01,106.221337293751,Abr 2018
"Mexicali, B.C.",v_ciudad_884094,2018,5,2018-05-01,98.726192613386,May 2018
"Mexicali, B.C.",v_ciudad_884094,2018,6,2018-06-01,99.261501803404,Jun 2018
"Mexicali, B.C.",v_ciudad_884094,2018,7,2018-07-01,100.008160201067,Jul 2018
"Mexicali, B.C.",v_ciudad_884094,2018,8,2018-08-01,100.314,Ago 2018
"Mexicali, B.C.",v_ciudad_884094,2018,9,2018-09-01,100.946,Sep 2018
"Mexicali, B.C.",v_ciudad_884094,2018,10,2018-10-01,101.269,Oct 2018
"Mexicali, B.C.",v_ciudad_884094,2018,11,2018-11-01,107.235,Nov 2018
"Mexicali, B.C.",v_ciudad_884094,2018,12,2018-12-01,107.676,Dic 2018
"Mexicali, B.C.",v_ciudad_884094,2019,1,2019-01-01,106.065,Ene 2019
"Mexicali, B.C.",v_ciudad_884094,2019,2,2019-02-01,106.258,Feb 2019
"Mexicali, B.C.",v_ciudad_884094,2019,3,2019-03-01,106.794,Mar 2019
"Mexicali, B.C.",v_ciudad_884094,2019,4,2019-04-01,106.913,Abr 2019
"Mexicali, B.C.",v_ciudad_884094,2019,5,2019-05-01,101.684,May 2019
"Mexicali, B.C.",v_ciudad_884094,2019,6,2019-06-01,101.582,Jun 2019
"Mexicali, B.C.",v_ciudad_884094,2019,7,2019-07-01,101.735,Jul 2019
"Mexicali, B.C.",v_ciudad_884094,2019,8,2019-08-01,101.978,Ago 2019
"Mexicali, B.C.",v_ciudad_884094,2019,9,2019-09-01,101.921,Sep 2019
"Mexicali, B.C.",v_ciudad_884094,2019,10,2019-10-01,101.952,Oct 2019
"Mexicali, B.C.",v_ciudad_884094,2019,11,2019-11-01,107.198,Nov 2019
"Mexicali, B.C.",v_ciudad_884094,2019,12,2019-12-01,107.845,Dic 2019
"Mexicali, B.C.",v_ciudad_884094,2020,1,2020-01-01,108.534,Ene 2020
"Mexicali, B.C.",v_ciudad_884094,2020,2,2020-02-01,109.004,Feb 2020
"Mexicali, B.C.",v_ciudad_884094,2020,3,2020-03-01,108.624,Mar 2020
"Mexicali, B.C.",v_ciudad_884094,2020,4,2020-04-01,107.052,Abr 2020
"Mexicali, B.C.",v_ciudad_884094,2020,5,2020-05-01,103.041,May 2020
"Mexicali, B.C.",v_ciudad_884094,2020,6,2020-06-01,104.289,Jun 2020
"Mexicali, B.C.",v_ciudad_884094,2020,7,2020-07-01,105.342,Jul 2020
"Mexicali, B.C.",v_ciudad_884094,2020,8,2020-08-01,105.639,Ago 2020
"Mexicali, B.C.",v_ciudad_884094,2020,9,2020-09-01,105.768,Sep 2020
"Mexicali, B.C.",v_ciudad_884094,2020,10,2020-10-01,105.932,Oct 2020
"Mexicali, B.C.",v_ciudad_884094,2020,11,2020-11-01,110.829,Nov 2020
"Mexicali, B.C.",v_ciudad_884094,2020,12,2020-12-01,111.139,Dic 2020
"Mexicali, B.C.",v_ciudad_884094,2021,1,2021-01-01,112.297,Ene 2021
"Mexicali, B.C.",v_ciudad_884094,2021,2,2021-02-01,113.448,Feb 2021
"Mexicali, B.C.",v_ciudad_884094,2021,3,2021-03-01,114.117,Mar 2021
"Mexicali, B.C.",v_ciudad_884094,2021,4,2021-04-01,114.776,Abr 2021
"Mexicali, B.C.",v_ciudad_884094,2021,5,2021-05-01,110.188,May 2021
"Mexicali, B.C.",v_ciudad_884094,2021,6,2021-06-01,111.063,Jun 2021
"Mexicali, B.C.",v_ciudad_884094,2021,7,2021-07-01,111.778,Jul 2021
"Mexicali, B.C.",v_ciudad_884094,2021,8,2021-08-01,111.907,Ago 2021
"Mexicali, B.C.",v_ciudad_884094,2021,9,2021-09-01,112.759,Sep 2021
